scenario,source_model,source_type,tradition,axis,unit_id,checkpoint,checkpoint_scaled,lexical_density,moving_average_type_token_ratio,vocabulary_richness,mean_sentence_length,punctuation_rate,clause_density,valence,arousal,dominance,emotion_joy,emotion_sadness,emotion_fear,emotion_anger,emotion_awe,emotion_longing,embedding_01,embedding_02,embedding_03,embedding_04,embedding_05,embedding_06,embedding_07,embedding_08,embedding_09,embedding_10,embedding_11,embedding_12,rasa_sringara,rasa_karuna,rasa_shanta,rasa_bhakti,viraha_longing,monsoon_affect
S1_Human_Tagore_Cultural_Drift_AI_Flattening,Human,Human,Tagore,Transcendental,S1_Human_Tagore_Cultural_Drift_AI_Flattening|Human|Tagore|Transcendental|P08,6,0.4,0.40573352927556994,0.3081031996366286,-0.0060109394872155456,0.7872586240979564,0.3674240972759082,-0.2423554244852103,0.7199111977501614,-0.7869289085082788,-0.7959932697042642,-0.5923408840697477,0.0746721248260635,0.11767386325310122,-0.22126387399335054,0.8604292145642769,0.41082509411707063,0.9176611248115862,0.1809724723577149,0.2090445449274656,0.2692946621426927,-1.2802135709376898,-0.24572735156280917,0.6170732392810672,0.4728708075087396,-0.5165188404003269,0.3385458548148677,0.4990274851571336,0.29295662506906645,-0.6076622806652595,0.5838625061974065,1.7087150232580912,1.5486504042059144,0.7017885626430262,0.6814700089087746
S1_Human_Tagore_Cultural_Drift_AI_Flattening,Human,Human,Tagore,Transcendental,S1_Human_Tagore_Cultural_Drift_AI_Flattening|Human|Tagore|Transcendental|P08,9,0.6,0.12505725936837706,0.6536748266044845,-0.053355040703421404,0.37179840598022446,0.8248231205602812,-0.25582836764228273,0.45585305431864476,-0.38033361139667204,-0.9816997034136881,-0.47337579378502104,0.011167848796106439,0.17370134300459097,-0.3629690682918655,0.9455311640932972,-0.13463443039002138,0.9430282893133305,0.32728492747462734,-0.16840767733188977,0.3199541271941573,-0.37411723075086156,-0.3952183725883008,0.8577113190603032,1.253301539482862,-0.43913718527724377,0.27591407920619676,0.31843674974311603,0.11915147206341689,0.14520441298003803,0.43119628112374964,1.6190958422811592,1.92848913237014,0.8720166341464296,0.6425351040904648
S1_Human_Tagore_Cultural_Drift_AI_Flattening,Human,Human,Tagore,Transcendental,S1_Human_Tagore_Cultural_Drift_AI_Flattening|Human|Tagore|Transcendental|P08,12,0.8,0.47997178014439057,0.7858580477885968,0.26427473061848017,0.9751687555435404,0.22488812650824835,-0.29862723844554806,0.41217242273358917,-0.7272415847769829,-0.5657621351689663,-0.10073123048977778,0.25200087596300336,-0.5380742254500848,0.16210408625782852,1.039279202120184,0.37619380506976446,1.2679392192636338,0.3881328152715215,0.49400861610206576,0.41893798956570377,-0.702748480663982,-0.35433398980792924,1.1576310001613526,0.8877098016645733,-0.5052071762424909,0.4858492184217802,0.361367162386028,0.3569002468668503,0.29271423536771346,0.5780303762475001,1.906275311572451,2.516177809327689,1.2090095765976516,0.440374866297023
S1_Human_Tagore_Cultural_Drift_AI_Flattening,Human,Human,Tagore,Transcendental,S1_Human_Tagore_Cultural_Drift_AI_Flattening|Human|Tagore|Transcendental|P08,15,1.0,0.3826693759078465,1.1551385029895795,-0.3357636164354418,0.6862964591375303,0.46488615825331003,-0.3610780413817016,-0.014852430473330902,-0.41199126547515874,-0.5475649697602579,-0.1820671341355179,0.3524413801535208,-0.4598300908397942,0.05579716649105043,0.7604394333534893,0.9121496658387569,1.4388780766319007,0.6574703520926891,-0.11348441225634148,0.3101458069213312,-0.890253436876055,-0.1788879575813554,1.0081376975325234,1.462302855610982,-0.9904902315485852,0.5221966086874694,0.21276750871781497,-0.15808785822547314,-0.004926220268302375,0.8034797659083116,2.1759877991055037,3.332458981612739,1.2319268315360605,0.3348156373371225
S1_Human_Tagore_Cultural_Drift_AI_Flattening,Human,Human,Tagore,Transcendental,S1_Human_Tagore_Cultural_Drift_AI_Flattening|Human|Tagore|Transcendental|P09,0,0.0,0.37238625618237214,0.28356905127782017,-0.45818328640962047,0.3701106500625104,-0.1845935042904891,0.19074499938748507,0.11008113846452272,0.6893827112757203,-0.5725900872215053,-0.2858766450268011,-0.15097667696316516,-0.22558595594882067,-0.5879521476967062,0.3625692377303092,0.4296421986608402,0.7326209394651719,0.11716838297142063,0.04552126865845277,-0.04328055043288569,0.1346113808376623,0.4792275117256378,-0.39994191530239176,0.08789762080918806,-0.36281387024328443,0.5398688961305238,-0.4490432647304134,0.32385274112636775,0.7327284433785903,0.30500433975020524,0.6398630370962082,-0.06355690126657024,0.41781235183108206,-0.05351253326900768
S1_Human_Tagore_Cultural_Drift_AI_Flattening,Human,Human,Tagore,Transcendental,S1_Human_Tagore_Cultural_Drift_AI_Flattening|Human|Tagore|Transcendental|P09,3,0.2,-0.10373829856110428,0.22140340765063113,-0.9387324356797493,0.09148235466384974,0.3167879712480998,0.02454677564087676,-0.5922859497562247,0.2314318065695546,-0.9266130485667122,-0.10734402323155026,-0.298797404767171,0.24792506566597575,-0.051746970810010326,0.40239728102255007,0.33202379412752286,0.17635604598850302,-0.25257937091242544,0.29525181559190544,0.1438306419405634,0.05441916448015072,-0.48128950234766643,0.043539176133952334,0.5866974437506364,0.17609960691454074,0.3689595541116293,-0.5092421308693835,0.03114059099717742,0.5205973545930351,0.0885665005586771,1.3881929043394112,0.4932533187111874,0.21014433759934475,-0.25919764154810243
S1_Human_Tagore_Cultural_Drift_AI_Flattening,Human,Human,Tagore,Transcendental,S1_Human_Tagore_Cultural_Drift_AI_Flattening|Human|Tagore|Transcendental|P09,6,0.4,-0.7215470015200104,-0.07541922827600203,-0.136949853123081,0.24552363951910663,0.3587796625878386,0.2885046765962429,-0.46646859202919483,0.4250442232132218,-0.7800166441805503,-0.027991376239311958,0.10864677265317674,0.2973346346703717,-0.12920934967473485,0.446759537550467,0.2916811751004168,0.48664296902642246,0.6122531123678323,0.48796249246154544,0.10786809926983816,-0.05008173412158419,-0.8454088028844744,-0.028529127408353325,0.6149530356557157,-0.4079943372034558,-0.09836054387042432,-0.8836522200354108,0.20154824132724092,0.6014976035432161,0.07470753330512253,1.365961560850578,1.5315634875018302,0.43184040199993534,-0.6555511164378673
S1_Human_Tagore_Cultural_Drift_AI_Flattening,Human,Human,Tagore,Transcendental,S1_Human_Tagore_Cultural_Drift_AI_Flattening|Human|Tagore|Transcendental|P09,9,0.6,-0.08126180604237049,0.13139900321103273,-0.15209752719965852,0.9165340450234682,0.11712521207953097,-0.007222000041389703,-0.6055985705480668,0.4575692184915219,-0.8407420494821568,0.2870049292128666,0.07092788774509583,0.13897616346548286,-0.31712989303226957,0.3145605688675019,0.5460466421603088,0.4214035270200033,0.4051052983698351,-0.13209735833877673,-0.44804229804363743,0.2788891046864054,-0.0725449353068483,0.08809289062360298,1.292114370504689,-0.14087831084996666,0.2294263388705456,-0.3377911827630245,0.27857233559420325,0.36980539803440066,0.5833977078262217,1.4025347485210546,1.6115732899827344,0.7546274467654088,-0.3786544663737322
S1_Human_Tagore_Cultural_Drift_AI_Flattening,Human,Human,Tagore,Transcendental,S1_Human_Tagore_Cultural_Drift_AI_Flattening|Human|Tagore|Transcendental|P09,12,0.8,0.1469985682239687,0.45829155350703743,-0.3131347348769273,0.8634575612167865,0.08524008625725779,0.06367055933006571,-0.9688437987192797,0.5661291190214315,-0.881864461668765,-0.27494471872788573,-0.3248937250933865,0.07971889258769471,-0.07067236211735671,0.7293155770040715,0.6972439392270109,0.15313313551126911,-0.03842322640743355,-0.46470611600675876,0.3162406347191101,-0.13877150046921627,0.20313089598933592,0.4760917531543542,1.2459892578969418,-0.38387167940619416,-0.15662634470368098,-0.8214856098006875,-0.10608173957247052,0.5916283001554262,0.7156621932859405,2.1617866390085503,2.200157256155469,0.6333031974817653,-0.42154081130293086
S1_Human_Tagore_Cultural_Drift_AI_Flattening,Human,Human,Tagore,Transcendental,S1_Human_Tagore_Cultural_Drift_AI_Flattening|Human|Tagore|Transcendental|P09,15,1.0,0.45142300741882324,0.6253914965831158,-0.7569763140228681,0.6463115555739611,0.25648969035951064,-0.02136615745508008,-0.5215038160952932,0.5812352627849937,-0.6267466308870573,-0.24464751965068404,-0.18055207285319058,0.26040942051505345,-0.3899210753520765,0.5927299932531825,0.8306667595508531,0.7897864397334358,0.04763772794690262,0.22317988722253698,-0.2448841476729102,-0.32171077981563156,0.5272271354121509,0.5857310262293866,1.1883328401595463,-0.4378986290053716,0.16790792338488486,-0.3243525854842578,0.3701243881106427,0.3564530796361065,0.8211676642766995,2.8891907423988146,2.568859105663696,1.0189456268456256,-0.37346866595625716
S1_Human_Tagore_Cultural_Drift_AI_Flattening,Human,Human,Tagore,Transcendental,S1_Human_Tagore_Cultural_Drift_AI_Flattening|Human|Tagore|Transcendental|P10,0,0.0,-0.16705565439664588,0.4230953554794517,0.14759040924473613,0.03207717973319576,0.2991867578501926,0.3846029024344256,-0.008796146760657209,0.3311271251054563,0.48231878416068946,0.09094076912443538,0.3177604117028962,-0.08014276892180996,0.8380991352023934,0.9108219569871037,0.050704729992700454,-0.12019528128948156,-0.04983495623387375,0.19575628165361889,0.25993111854554773,0.06726757025453137,0.5742727567659174,-0.48973625322659753,0.5219405256399416,0.13081413034447403,-0.05063069730483019,-0.027887094723663075,-0.5515592459301495,-0.1269655173715889,0.21232720280774686,0.18171186058376204,0.5251151864402008,0.35691410349148284,0.2583530875230128
S1_Human_Tagore_Cultural_Drift_AI_Flattening,Human,Human,Tagore,Transcendental,S1_Human_Tagore_Cultural_Drift_AI_Flattening|Human|Tagore|Transcendental|P10,3,0.2,0.11359712129475186,0.6510103954325821,0.32987241349151464,-0.14211777396212413,0.01293471744221137,0.2760438160059423,-0.41410458261509897,0.44610826798269115,0.9159006395069347,-0.09626356744927016,-0.4343062642239901,0.1659137842812879,1.0373053018140488,1.398593384441757,0.6158547856214135,-0.09576245500661296,-0.4707426663208066,0.4054596827192604,0.4888250933950204,0.045894553046069014,0.8133838901530975,0.32549868975486385,0.9598882846365515,0.6433825889492624,0.06430778162220062,0.1550275426414561,-0.4782451493097963,0.42973753260153846,-0.011900008192244793,0.7873872079529982,1.0698076681898612,1.0064060290612873,0.4828191082179493
S1_Human_Tagore_Cultural_Drift_AI_Flattening,Human,Human,Tagore,Transcendental,S1_Human_Tagore_Cultural_Drift_AI_Flattening|Human|Tagore|Transcendental|P10,6,0.4,0.2727463542611311,0.7993078645358858,-0.09413156453754293,0.14403273242849865,-0.02595242934859515,0.7080566117665414,-0.34278034703465426,0.4977858830892541,0.06528926858157841,-0.18358852629723332,-0.10854973981258353,0.055676740519778806,0.31343569587453557,1.1031250089252749,0.46733538865063584,0.3273652341274343,0.18994813646097056,-0.04031880724886261,0.9422725667634417,0.006975297957883986,1.02987689855011,0.3462846003276043,0.7225061269249335,0.28405958570460593,-0.33134758090634175,-0.14171884561213985,-0.33327358642341,-0.2851248458851549,0.3378431535617016,1.4858103449387252,1.5563049519828693,0.8385027567002794,0.3246043201535923
S1_Human_Tagore_Cultural_Drift_AI_Flattening,Human,Human,Tagore,Transcendental,S1_Human_Tagore_Cultural_Drift_AI_Flattening|Human|Tagore|Transcendental|P10,9,0.6,0.5343736443758063,1.288333076540539,-0.04330667817714429,0.0273504272049718,-0.11700282728743298,0.32001382433325565,-0.5161696139818981,0.2866325495951084,0.36174518905068676,-0.28061533341375244,-0.3290933920292677,-0.02196595353404915,0.6739091610637226,0.9692997231288772,0.6675009196201338,0.28557000792224263,0.6795689956640205,0.43751321974278123,0.9096078557240026,-0.08399590643199534,1.0699243165588705,1.0159818469645414,1.079420790892108,-0.054090635344488824,-0.08251040869857962,-0.29547896773295385,-0.589093312966289,0.38281081675092743,0.40584781721022223,1.5630514394592214,2.1153601418931514,0.8290760153178589,0.3708162411259263
S1_Human_Tagore_Cultural_Drift_AI_Flattening,Human,Human,Tagore,Transcendental,S1_Human_Tagore_Cultural_Drift_AI_Flattening|Human|Tagore|Transcendental|P10,12,0.8,-0.08798290512151882,1.2188346317721022,0.1280488798952439,0.19975003872270905,-0.15303739344035386,0.4210997644814944,-0.09477295929356797,0.18233021759203935,0.5484753222657384,-0.25179907637399374,-0.056117977984339096,0.010384837768402183,0.7421938102922772,1.5724870283422037,0.8884511878949832,-0.2163604767843213,-0.31873300227877915,0.42641574042141417,0.7814117479266709,0.023496223534346355,0.8313535045003607,0.96152147022497,1.158276998533537,0.0692832029354444,0.1939375879352031,0.056839484305543996,-0.2713387451767759,-0.08575338435129151,0.7262691344057135,1.720629461095367,2.3029885074555567,0.9611507139791146,-0.12353077649476352
S1_Human_Tagore_Cultural_Drift_AI_Flattening,Human,Human,Tagore,Transcendental,S1_Human_Tagore_Cultural_Drift_AI_Flattening|Human|Tagore|Transcendental|P10,15,1.0,0.2154689636622297,0.7169828655117337,0.40750974092743397,0.5542797631494668,0.13543844840400326,0.661390359656818,-0.16816108363055854,0.5168593746264601,0.8228596322601482,-0.06155830869645253,0.13076581302135265,0.19415477166371492,0.11805595845676398,1.2462307591432418,0.7718833594873058,0.4904264479522595,-0.1722435684695913,0.1433922872558699,0.6499420546314131,0.3069690140426735,0.5324746748783149,0.963512780455386,1.6257590753361917,0.020620482036753984,-0.2847980857983883,0.056405655078965396,-0.058172299204020034,0.5070870882909458,1.3214875990446469,2.592487201871925,2.924395437218817,1.4284116052160076,0.9159046850016069
S1_Human_Tagore_Cultural_Drift_AI_Flattening,Human,Human,Tagore,Relational,S1_Human_Tagore_Cultural_Drift_AI_Flattening|Human|Tagore|Relational|P01,0,0.0,0.07999071673890853,-0.22808454980868992,0.08911081174259039,0.623990460414153,0.1631277221633602,0.03453664440890252,0.20502084910111273,-0.12338552593921355,-0.0037789110598281175,0.4657302952022758,0.5608698221334361,0.6588725684123139,0.3210492759054453,-0.42393802090382665,0.010477535766813983,0.18498055191666485,0.3371920672699371,-0.5104642287627659,1.2686590672135083,0.5734139539669666,-0.7368374202303872,0.057839089655839115,0.36045969460711713,-0.5418138899675959,0.21902372636895845,0.07742290593709603,0.5783833861637983,-0.6290652817371027,-0.18713731905642797,0.20647660647801783,0.7971207590336808,0.7684265357682578,0.586484166335711
S1_Human_Tagore_Cultural_Drift_AI_Flattening,Human,Human,Tagore,Relational,S1_Human_Tagore_Cultural_Drift_AI_Flattening|Human|Tagore|Relational|P01,3,0.2,0.2066425116569062,-0.19387284937615024,0.18692869021083802,0.9027858532762341,0.45086268746491953,0.15146038884853943,0.29580867046981135,0.3091778100710079,0.7971919453035754,0.5385276683432357,0.6746912946380332,0.007010613143944577,0.31218099350373235,-0.7171041618688202,0.5638640542617405,-0.046497841465041656,0.008345328620951775,0.0055581846410116716,1.2037845438481773,-0.5396894553683657,-0.4463761146276197,0.19734330539601444,0.5336097008491187,-0.33002882757734037,0.42970055347465236,0.03185534886358174,0.869943948063332,-0.13024217442743757,-0.04424689209755128,0.8108742192161101,1.1675741142231861,1.409187292078436,0.14761920847407098
S1_Human_Tagore_Cultural_Drift_AI_Flattening,Human,Human,Tagore,Relational,S1_Human_Tagore_Cultural_Drift_AI_Flattening|Human|Tagore|Relational|P01,6,0.4,-0.13880762290072618,0.48536845904212117,-0.5023573243443149,0.7362856337705466,-0.13313483414602867,0.13509178141728262,-0.08634883704753911,0.2282758089913256,-0.3590438682670512,0.5800346408076584,0.48359717484824916,0.35509752921518045,0.5919476647154172,-0.39738711982147223,0.45314565819499947,0.23576748245929754,0.34342550888231677,0.12374113837808316,1.4485060233951554,-0.2186959394647038,-0.28988557884095356,0.1756442575421469,0.41729880028779864,-0.04947246773217939,0.6015580251049166,0.28779643769222796,0.7281588768665299,0.08901571531360947,0.31538430200535994,0.12509372106398192,1.3314975286875121,1.6924043805365745,0.398446831556192
S1_Human_Tagore_Cultural_Drift_AI_Flattening,Human,Human,Tagore,Relational,S1_Human_Tagore_Cultural_Drift_AI_Flattening|Human|Tagore|Relational|P01,9,0.6,0.0014703966230877746,1.1110055914071895,-0.12399411031446174,0.5332784979980898,0.03397093542428259,0.6035771867525148,0.0015222944261977997,-0.5212084527536164,0.39347043277983945,0.5642978073393078,0.21978015012641353,0.3784759466319268,0.3710902703156115,-0.09226843987879174,1.2179662643613165,0.310957832184637,0.47812320060219876,0.3696708941013619,1.2220147740278675,0.23215177951353247,-0.36256869573666684,-0.04911932747871739,1.3256144168162292,-0.36190012894221185,-0.12113027793967251,0.03271672383487123,0.718787962356506,0.3800351033342063,0.6736754294794386,0.7391602664576369,1.3618821735779176,2.269530112494569,0.7468280898752404
S1_Human_Tagore_Cultural_Drift_AI_Flattening,Human,Human,Tagore,Relational,S1_Human_Tagore_Cultural_Drift_AI_Flattening|Human|Tagore|Relational|P01,12,0.8,-0.5424325374304867,0.4000856743561664,-0.29150728380727575,0.9433956140915485,0.4402322740772207,0.33765636376262836,-0.035085776237021575,0.24153541190175104,0.016563946638821783,0.07146933918680037,0.02135517156361033,0.3808967155047181,0.220200952533712,-0.41243513620492667,1.0961529452403371,0.8665412255741518,-0.10198140247367132,-0.5285683011216136,1.180371333750423,-0.45021300647728385,-0.8403984321464477,0.6199946333998898,1.178882918856619,-0.3978909199541824,0.1888528199845632,0.16228470032791142,0.8152384366448828,0.6713582376500788,0.2370942806148027,1.5071971546881229,1.3780284356405574,2.7874819411796854,-0.09998749570268287
S1_Human_Tagore_Cultural_Drift_AI_Flattening,Human,Human,Tagore,Relational,S1_Human_Tagore_Cultural_Drift_AI_Flattening|Human|Tagore|Relational|P01,15,1.0,-0.7901793602748499,0.9042243858308645,-0.13721619132438567,1.4457085060067283,0.2422527843720541,1.100968109709065,0.06839020627803574,-0.09831932772770065,0.09575173440169017,-0.29982565239756453,0.29673738973738095,0.7869770059788239,0.668149383998385,-0.17173330401896358,1.2033158421117531,-0.23818817046364005,0.5011422574924818,-0.14159333006245114,1.0924625249002669,0.13330304981230645,-0.07367715573433598,1.0036328958040817,1.094919344655802,-0.7288373356536376,0.6320138560858196,0.4176560870017083,0.49254867564015337,0.4622228559089746,-0.048589122515792726,1.5808310249811284,2.190709606629939,3.2718200294780573,0.03469086842632682
